communication_id,campaign_id,communication_type,client_id,send_datetime,send_date,send_hour,timing_period,experiment_group,send_status
COM00061567,CMP0053,push,C006863,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061568,CMP0053,push,C007880,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061569,CMP0053,push,C006099,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061570,CMP0053,push,C004720,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061571,CMP0053,push,C000075,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061572,CMP0053,push,C000920,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061573,CMP0053,push,C005439,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061574,CMP0053,push,C007515,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061575,CMP0053,push,C004534,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061576,CMP0053,push,C000785,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061577,CMP0053,push,C000631,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061578,CMP0053,push,C004925,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061579,CMP0053,push,C002441,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061580,CMP0053,push,C002667,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061581,CMP0053,push,C004031,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061582,CMP0053,push,C004081,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061583,CMP0053,push,C002267,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061584,CMP0053,push,C001544,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061585,CMP0053,push,C000852,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061586,CMP0053,push,C001843,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061587,CMP0053,push,C003928,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061588,CMP0053,push,C006871,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061589,CMP0053,push,C006820,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061590,CMP0053,push,C006694,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061591,CMP0053,push,C005362,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061592,CMP0053,push,C001690,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061593,CMP0053,push,C003046,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061594,CMP0053,push,C003150,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061595,CMP0053,push,C006095,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061596,CMP0053,push,C008413,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061597,CMP0053,push,C003044,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061598,CMP0053,push,C006376,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061599,CMP0053,push,C005864,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061600,CMP0053,push,C006314,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061601,CMP0053,push,C002924,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061602,CMP0053,push,C004491,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061603,CMP0053,push,C001482,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061604,CMP0053,push,C001344,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061605,CMP0053,push,C004934,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061606,CMP0053,push,C003223,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061607,CMP0053,push,C001987,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061608,CMP0053,push,C000028,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061609,CMP0053,push,C004476,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061610,CMP0053,push,C004304,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061611,CMP0053,push,C005642,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061612,CMP0053,push,C004671,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061613,CMP0053,push,C008120,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061614,CMP0053,push,C002309,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061615,CMP0053,push,C003052,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061616,CMP0053,push,C007197,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061617,CMP0053,push,C004669,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061618,CMP0053,push,C000056,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061619,CMP0053,push,C003929,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061620,CMP0053,push,C000202,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061621,CMP0053,push,C003132,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061622,CMP0053,push,C004524,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061623,CMP0053,push,C002206,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061624,CMP0053,push,C004258,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061625,CMP0053,push,C006687,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061626,CMP0053,push,C003631,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061627,CMP0053,push,C002776,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061628,CMP0053,push,C007721,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061629,CMP0053,push,C007844,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061630,CMP0053,push,C001506,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061631,CMP0053,push,C005299,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061632,CMP0053,push,C003140,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061633,CMP0053,push,C007779,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061634,CMP0053,push,C006278,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061635,CMP0053,push,C005350,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061636,CMP0053,push,C002070,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061637,CMP0053,push,C001899,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061638,CMP0053,push,C007592,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061639,CMP0053,push,C000139,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061640,CMP0053,push,C006143,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061641,CMP0053,push,C002293,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061642,CMP0053,push,C006190,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061643,CMP0053,push,C000426,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061644,CMP0053,push,C007649,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061645,CMP0053,push,C000109,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061646,CMP0053,push,C002833,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061647,CMP0053,push,C008326,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061648,CMP0053,push,C006209,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061649,CMP0053,push,C004847,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061650,CMP0053,push,C007722,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061651,CMP0053,push,C005211,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061652,CMP0053,push,C002438,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061653,CMP0053,push,C006400,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061654,CMP0053,push,C000796,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061655,CMP0053,push,C007696,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061656,CMP0053,push,C005664,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061657,CMP0053,push,C006083,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061658,CMP0053,push,C005135,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061659,CMP0053,push,C007573,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061660,CMP0053,push,C001593,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061661,CMP0053,push,C004886,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061662,CMP0053,push,C002887,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061663,CMP0053,push,C007697,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061664,CMP0053,push,C001539,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061665,CMP0053,push,C005557,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061666,CMP0053,push,C005678,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061667,CMP0053,push,C005131,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061668,CMP0053,push,C002218,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061669,CMP0053,push,C001451,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061670,CMP0053,push,C004369,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061671,CMP0053,push,C002097,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061672,CMP0053,push,C006160,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061673,CMP0053,push,C005999,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061674,CMP0053,push,C000670,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061675,CMP0053,push,C002978,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061676,CMP0053,push,C008061,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061677,CMP0053,push,C000326,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061678,CMP0053,push,C006894,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061679,CMP0053,push,C008496,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061680,CMP0053,push,C004654,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061681,CMP0053,push,C001480,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061682,CMP0053,push,C001231,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061683,CMP0053,push,C002549,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061684,CMP0053,push,C008039,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061685,CMP0053,push,C000331,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061686,CMP0053,push,C007473,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061687,CMP0053,push,C000443,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061688,CMP0053,push,C007187,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061689,CMP0053,push,C002093,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061690,CMP0053,push,C000963,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061691,CMP0053,push,C001643,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061692,CMP0053,push,C000881,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061693,CMP0053,push,C006637,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061694,CMP0053,push,C006743,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061695,CMP0053,push,C005663,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061696,CMP0053,push,C000744,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061697,CMP0053,push,C003372,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061698,CMP0053,push,C004350,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061699,CMP0053,push,C000237,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061700,CMP0053,push,C002632,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061701,CMP0053,push,C005815,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061702,CMP0053,push,C007560,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061703,CMP0053,push,C001630,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061704,CMP0053,push,C007520,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061705,CMP0053,push,C006138,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061706,CMP0053,push,C000020,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061707,CMP0053,push,C008341,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061708,CMP0053,push,C005292,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061709,CMP0053,push,C003418,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061710,CMP0053,push,C000906,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061711,CMP0053,push,C005108,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061712,CMP0053,push,C002372,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061713,CMP0053,push,C000002,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061714,CMP0053,push,C007276,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061715,CMP0053,push,C001384,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061716,CMP0053,push,C004501,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061717,CMP0053,push,C005933,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061718,CMP0053,push,C003856,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061719,CMP0053,push,C003220,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061720,CMP0053,push,C004058,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061721,CMP0053,push,C007939,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061722,CMP0053,push,C000384,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061723,CMP0053,push,C001913,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061724,CMP0053,push,C004274,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061725,CMP0053,push,C004684,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061726,CMP0053,push,C004673,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061727,CMP0053,push,C004562,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061728,CMP0053,push,C004962,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061729,CMP0053,push,C007566,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061730,CMP0053,push,C008188,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061731,CMP0053,push,C001157,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061732,CMP0053,push,C004441,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061733,CMP0053,push,C005173,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061734,CMP0053,push,C006336,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061735,CMP0053,push,C002956,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061736,CMP0053,push,C000655,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061737,CMP0053,push,C006779,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061738,CMP0053,push,C001219,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061739,CMP0053,push,C005294,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061740,CMP0053,push,C008482,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061741,CMP0053,push,C001906,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061742,CMP0053,push,C004077,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061743,CMP0053,push,C006184,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061744,CMP0053,push,C006770,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061745,CMP0053,push,C006000,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061746,CMP0053,push,C006312,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061747,CMP0053,push,C003840,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061748,CMP0053,push,C001655,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061749,CMP0053,push,C000605,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061750,CMP0053,push,C003368,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061751,CMP0053,push,C004344,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061752,CMP0053,push,C003072,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061753,CMP0053,push,C007678,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061754,CMP0053,push,C005777,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061755,CMP0053,push,C004878,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061756,CMP0053,push,C001383,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061757,CMP0053,push,C007953,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061758,CMP0053,push,C002280,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061759,CMP0053,push,C005018,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061760,CMP0053,push,C002265,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061761,CMP0053,push,C000516,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061762,CMP0053,push,C000228,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061763,CMP0053,push,C004745,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061764,CMP0053,push,C000806,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061765,CMP0053,push,C006244,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061766,CMP0053,push,C004629,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061767,CMP0053,push,C008305,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061768,CMP0053,push,C002003,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061769,CMP0053,push,C000711,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061770,CMP0053,push,C007425,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061771,CMP0053,push,C000117,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061772,CMP0053,push,C005266,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061773,CMP0053,push,C006510,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061774,CMP0053,push,C006715,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061775,CMP0053,push,C003527,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061776,CMP0053,push,C003356,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061777,CMP0053,push,C002305,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061778,CMP0053,push,C007156,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061779,CMP0053,push,C005750,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061780,CMP0053,push,C001919,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061781,CMP0053,push,C000694,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061782,CMP0053,push,C007371,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061783,CMP0053,push,C007279,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061784,CMP0053,push,C003500,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061785,CMP0053,push,C003474,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061786,CMP0053,push,C003752,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061787,CMP0053,push,C002511,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061788,CMP0053,push,C003459,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061789,CMP0053,push,C004544,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061790,CMP0053,push,C002552,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061791,CMP0053,push,C006444,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061792,CMP0053,push,C001045,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061793,CMP0053,push,C008332,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061794,CMP0053,push,C002119,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061795,CMP0053,push,C005770,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061796,CMP0053,push,C001174,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061797,CMP0053,push,C006541,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061798,CMP0053,push,C002602,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061799,CMP0053,push,C000185,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061800,CMP0053,push,C006017,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061801,CMP0053,push,C007593,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061802,CMP0053,push,C000985,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061803,CMP0053,push,C003211,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061804,CMP0053,push,C001713,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061805,CMP0053,push,C003526,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061806,CMP0053,push,C005499,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061807,CMP0053,push,C001737,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061808,CMP0053,push,C002610,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061809,CMP0053,push,C000628,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061810,CMP0053,push,C002928,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061811,CMP0053,push,C004466,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061812,CMP0053,push,C002786,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061813,CMP0053,push,C000467,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061814,CMP0053,push,C006494,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061815,CMP0053,push,C003703,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061816,CMP0053,push,C005564,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061817,CMP0053,push,C008235,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061818,CMP0053,push,C006073,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061819,CMP0053,push,C008072,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061820,CMP0053,push,C002335,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061821,CMP0053,push,C004899,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061822,CMP0053,push,C000156,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061823,CMP0053,push,C001668,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061824,CMP0053,push,C001440,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061825,CMP0053,push,C000025,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061826,CMP0053,push,C008361,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061827,CMP0053,push,C000869,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061828,CMP0053,push,C000930,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061829,CMP0053,push,C001524,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061830,CMP0053,push,C002035,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061831,CMP0053,push,C003010,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061832,CMP0053,push,C001839,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061833,CMP0053,push,C005965,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
COM00061834,CMP0053,push,C004706,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061835,CMP0053,push,C003193,2026-04-06 06:45:00,2026-04-06,6,early_morning,test,sent
COM00061836,CMP0053,push,C001816,2026-04-06 06:45:00,2026-04-06,6,early_morning,control,holdout_control
